id_student,click_events
559225,483
559227,5
559253,1495
559261,13
559282,1397
559293,1543
559325,5624
559328,523
559335,2679
559336,531
559344,501
559350,727
559366,90
559381,250
559382,783
559389,
559397,849
559405,1775
559410,465
559414,628
559420,2354
559423,9158
559425,302
559428,6945
559440,2087
559447,1973
559449,905
559451,1514
559452,370
559454,4017
559458,990
559459,599
559467,113
559469,2223
559474,1058
559475,797
559495,10794
559496,764
559518,637
559519,101
559540,409
559551,770
559573,
559584,219
559589,4340
559594,4777
559595,498
559603,1736
559606,3382
559608,640
559609,2817
559610,
559611,919
559612,2761
559617,1104
559642,2469
559645,340
559651,226
559656,93
559672,1069
559680,1116
559685,543
559688,287
559697,210
559706,2814
559707,301
559735,
559744,675
559754,7020
559758,518
559760,6915
559766,1271
559768,1414
559770,10918
559785,11858
559808,54
559813,1841
559823,353
559826,228
559831,194
559838,360
559851,352
559852,1051
559855,720
559856,12110
559861,2245
559863,8496
559872,428
559876,7169
559882,356
559903,2028
559908,599
559912,2168
559919,526
559930,2288
559950,700
559973,313
559977,376
559979,3552
559989,206
559991,600
559992,780
559999,969
560005,144
560010,124
560012,113
560015,488
560022,4281
560024,615
560030,259
560046,3949
560047,3593
560064,1684
560065,762
560067,858
560072,5697
560074,748
560075,529
560089,912
560114,6757
560117,225
560127,26
560160,28
560168,1428
560170,735
560179,2991
560182,8122
560185,262
560197,8
560199,3320
560207,7450
560208,531
560238,671
560240,1391
560243,2143
560260,655
560301,393
560311,5338
560319,1846
560326,423
560328,597
560329,2641
560335,1317
560347,1566
560374,179
560381,2089
560384,66
560391,1423
560399,5976
560401,2434
560404,6060
560410,2010
560423,145
560425,6592
560430,211
560431,18039
560443,23
560444,1981
560455,471
560458,713
560459,1876
560468,855
560486,1533
560493,1256
560494,1294
560496,6430
560502,1074
560536,372
560554,271
560567,298
560585,9875
560592,489
560595,1102
560597,1211
560643,93
560645,5065
560652,744
560653,1665
560659,203
560670,832
560676,260
560685,1344
560703,
560707,807
560723,2742
560727,5772
560734,1553
560743,1144
560759,2074
560765,1361
560772,5
560773,1307
560784,4249
560823,14
560870,166
560876,774
560879,2832
560881,1710
560891,110
560920,378
560921,1008
560924,4
560928,1340
560934,110
560944,695
560946,557
560948,976
560949,3782
560951,758
560953,23
560968,1193
560970,611
561009,4062
561031,2525
561054,651
561060,1815
561061,209
561068,697
561072,1265
561088,693
561113,294
561138,720
561148,483
561161,811
561163,1161
561164,2424
561166,1113
561167,1412
561192,
561195,5279
561206,783
561208,1922
561215,1819
561231,4532
561268,6290
561271,1007
561272,69
561311,36
561312,1115
561343,607
561363,2221
561366,396
561386,3438
561413,5776
561419,374
561437,426
561441,171
561444,1240
561445,1337
561448,381
561452,1641
561455,854
561457,1062
561458,592
561459,760
561461,746
561467,453
561476,
561503,558
561515,360
561519,1144
561534,2406
561542,3078
561549,392
561559,
561560,894
561591,328
561608,938
561618,1678
561640,617
561674,14
561711,626
561713,806
561714,2185
561715,430
561716,893
561718,66
561734,1548
561740,139
561752,618
561774,4412
561787,7
561799,58
561807,3002
561810,1435
561819,2716
561823,
561826,2887
561841,1711
561848,607
561865,4803
561867,2200
561868,5598
561873,2171
561874,7080
561879,2115
561880,1808
561881,2439
561884,562
561889,2867
561904,1977
561905,947
561906,195
561913,2780
561929,4430
561930,1128
561953,302
561955,1858
561976,1368
561978,345
561979,65
562064,2733
562090,730
562100,921
562112,
562139,39
562239,1900
562248,264
562270,2944
562315,65
562377,2359
562437,1168
562448,6249
562450,865
562456,714
562460,2199
562465,681
562489,1476
562490,680
562494,67
562495,648
562561,282
562585,225
562619,807
562628,405
562632,1701
562643,212
562696,1805
562708,1450
562728,1643
562754,2100
562763,1151
562783,401
562825,1505
562827,187
562857,2998
562884,3225
562890,125
562913,1823
562917,322
562920,
562929,1161
562990,1800
563014,1673
563016,2762
563019,58
563020,1880
563027,816
563046,961
563051,2317
563081,2892
563108,1327
563157,58
563174,33
563196,6335
563230,2293
563299,3177
563301,104
563302,1336
563321,1454
563330,713
563363,308
563374,920
563413,718
563414,5896
563418,3120
563430,14
563453,1279
563487,1068
563534,815
563556,37
563595,766
563612,252
563631,163
563636,923
563666,884
563675,2181
563706,1185
563710,302
563718,434
563733,343
563735,558
563742,622
563754,
563763,685
563769,217
563770,369
563783,6888
563787,4225
563794,456
563813,55
563819,952
563820,1105
563823,3595
563845,2087
563847,252
563862,670
563874,2980
563877,1150
563878,2591
563879,413
563888,
563902,4
563920,634
563951,246
563967,1549
563971,1190
563986,779
563987,562
563990,168
564000,563
564081,325
564105,2592
564115,6342
564119,3276
564129,157
564144,242
564213,2269
564243,8079
564245,645
564262,3287
564268,665
564278,2405
564325,266
564356,908
564409,224
564437,322
564444,250
564445,1091
564450,224
564454,37
564465,69
564562,69
564596,274
564609,274
564617,6139
564626,299
564632,4386
564643,233
564649,
564700,2788
564702,3196
564712,569
564714,1450
564734,2800
564770,997
564792,615
564821,2514
564894,1888
564898,465
564906,473
564931,176
564933,2374
564958,929
564970,13
564972,78
564981,3749
565002,588
565006,772
565009,239
565017,7372
565066,721
565109,4049
565158,838
565175,1040
565182,1669
565209,454
565222,647
565273,1775
565275,3895
565301,1769
565344,138
565348,2043
565373,3497
565393,395
565399,2490
565402,1
565446,301
565469,679
565513,1457
565525,198
565526,91
565561,290
565570,620
565575,683
565576,1890
565582,251
565587,4198
565599,2186
565605,4235
565607,638
565640,1051
565653,2501
565657,2774
565698,2929
565715,1200
565743,820
565838,1112
565840,488
565849,8934
565851,169
565869,1107
565870,674
565883,6286
565888,739
565892,365
565919,1404
565952,1541
565988,153
565990,4661
565993,382
565997,3283
566009,3889
566071,715
566133,432
566134,781
566135,2327
566172,560
566181,555
566183,273
566185,2103
566201,
566240,1343
566270,4352
566279,1103
566300,
566310,11143
566337,513
566339,
566346,4577
566358,335
566369,925
566381,1632
566392,1055
566407,380
566415,273
566422,4936
566428,968
566447,4949
566460,729
566464,437
566465,3606
566482,1304
566512,379
566553,1260
566652,185
566664,2718
566669,583
566670,2990
566675,88
566694,1613
566704,263
566712,43
566715,415
566720,1092
566788,598
566795,9
566810,84
566813,358
566814,570
566817,3927
566818,97
566823,1268
566863,1342
566871,1273
566872,176
566923,337
566938,2445
566963,1120
566973,6842
566979,2482
567009,440
567013,44
567033,733
567048,1553
567059,97
567152,1142
567160,106
567165,1770
567167,
567168,217
567176,486
567211,
567213,40
567222,2891
567223,540
567246,1
567262,247
567281,101
567285,1405
567292,899
567304,2368
567312,4255
567325,769
567363,334
567402,414
567417,2813
567429,313
567451,1952
567500,776
567595,2074
567597,707
567627,362
567629,2090
567676,317
567681,567
567719,511
567752,2086
567754,1623
567757,252
567779,503
567808,429
567831,2
567859,2280
567873,2452
567880,2423
567888,8759
567889,
567892,1083
567896,131
567901,4022
567915,263
567929,
567950,2061
567958,191
567963,1420
567970,650
567979,116
568019,590
568042,94
568047,302
568068,201
568074,647
568084,4099
568103,675
568118,1102
568132,1287
568153,7759
568184,873
568196,1787
568204,3437
568207,2279
568223,1471
568232,
568234,1188
568288,701
568297,513
568307,290
568333,6250
568370,2590
568381,347
568415,386
568422,12
568446,2217
568447,144
568450,3963
568474,366
568502,266
568533,192
568539,1218
568551,6121
568559,1095
568566,1489
568578,514
568592,11250
568596,1012
568598,6066
568601,488
568602,1021
568609,87
568631,296
568644,2113
568668,90
568686,382
568691,4067
568741,1143
568749,2372
568763,368
568767,2702
568774,4731
568775,389
568813,1063
568835,986
568852,753
568910,1633
568948,2226
568954,6774
568963,997
568968,360
568973,371
568987,1109
568998,524
569016,2651
569034,9783
569035,1104
569049,152
569065,5302
569074,159
569080,9555
569084,961
569093,373
569107,11864
569108,6375
569132,5012
569141,268
569167,3122
569199,5
569225,424
569253,
569277,949
569279,712
569334,85
569342,3920
569358,505
569372,7422
569374,172
569474,3739
569490,420
569505,4225
569507,8339
569511,626
569556,420
569560,954
569566,5350
569589,3310
569595,67
569609,5600
569620,117
569625,1456
569633,489
569663,2839
569664,787
569672,265
569679,401
569694,1611
569706,1193
569712,6753
569737,
569745,89
569749,234
569761,742
569783,843
569807,192
569840,1701
569854,425
569857,1531
569862,442
569864,362
569876,6245
569891,13
569928,1214
569930,1076
569935,1381
569944,10335
569953,1391
569970,812
569974,649
569978,
569981,1296
569984,534
569994,521
570004,2440
570023,272
570031,620
570045,2853
570049,
570061,7679
570113,136
570119,991
570137,1329
570141,383
570157,1387
570168,10433
570177,42
570186,466
570213,9222
570215,1641
570237,2011
570239,254
570264,2007
570271,2855
570273,2870
570275,2394
570278,424
570280,1722
570287,469
570317,1027
570351,339
570377,1254
570403,1036
570410,599
570411,1209
570414,1136
570428,3669
570437,4945
570448,652
570453,945
570455,5712
570484,2355
570488,1275
570491,4417
570514,1177
570515,1101
570517,3115
570519,33
570529,1200
570531,724
570550,2063
570623,1675
570626,754
570627,2422
570630,983
570671,
570689,1165
570692,123
570717,3509
570732,5341
570757,742
570759,805
570783,517
570801,1179
570807,3262
570862,2
570863,799
570864,256
570871,1607
570872,2262
570878,1933
570895,74
570896,1300
570954,2118
570967,1343
570970,30
570978,3212
570985,2365
570997,312
571000,616
571008,
571019,3127
571022,5623
571025,2801
571050,2656
571055,
571074,5171
571079,72
571083,525
571089,1476
571117,2560
571128,3357
571129,7140
571131,2302
571186,2249
571190,4609
571223,1352
571233,2333
571242,652
571292,337
571316,3020
571334,2528
571355,5540
571363,3949
571365,24
571380,671
571382,189
571389,802
571395,40
571397,2518
571441,300
571443,3472
571448,537
571451,1512
571458,1264
571490,4731
571503,732
571512,2000
571516,
571540,401
571554,1205
571571,1332
571575,245
571577,1221
571583,683
571595,1482
571601,60
571610,1960
571612,1177
571614,560
571620,1257
571622,2461
571630,588
571638,1
571640,1203
571641,440
571644,2940
571650,
571672,29
571681,1558
571686,1231
571693,475
571696,488
571702,10
571710,9
571711,125
571716,1114
571757,28
571765,1808
571768,227
571776,4462
571779,1175
571787,68
571789,625
571800,3957
571802,867
571808,
571815,550
571818,1090
571828,
571831,1729
571833,1474
571844,2055
571859,3409
571862,
571868,43
571871,903
571880,607
571883,327
571885,681
571893,2058
571897,565
571907,473
571921,4695
571926,
571927,85
571932,
571950,956
571951,1909
571952,507
571954,344
571962,6321
571963,1021
571973,2619
571992,1312
572003,3512
572011,3610
572021,199
572024,1355
572032,1418
572036,4855
572043,39
572047,2609
572051,317
572053,6355
572060,2009
572067,1140
572071,570
572074,4720
572076,1921
572080,265
572087,460
572098,1953
572101,1032
572103,1388
572106,33
572116,488
572119,
572124,3809
572125,2646
572128,187
572131,17
572134,230
572143,118
572146,247
572149,990
572154,6590
572156,2293
572163,343
572168,2243
572173,11
572179,202
572187,357
572199,118
572209,179
572213,3197
572231,1843
572233,2362
572235,150
572241,773
572249,20
572250,1683
572265,1039
572270,2560
572274,2835
572277,70
572279,728
572280,1223
572281,1794
572290,201
572302,307
572303,2571
572304,630
572306,237
572335,243
572338,1449
572339,371
572346,59
572348,2756
572367,1594
572371,341
572382,1003
572388,938
572395,1232
572396,4610
572397,
572401,201
572403,10
572410,3331
572414,140
572416,818
572430,267
572431,2443
572434,542
572436,616
572438,2726
572447,74
572452,595
572457,2770
572460,714
572470,53
572471,812
572493,589
572495,427
572496,1086
572504,547
572505,
572508,900
572514,462
572515,2244
572532,
572537,3092
572538,1103
572554,501
572560,3098
572567,606
572570,4690
572584,4391
572588,2482
572589,973
572599,2639
572602,1312
572620,25
572634,2015
572648,
572652,780
572659,179
572663,338
572688,1430
572697,713
572702,4351
572714,1063
572716,1791
572718,2571
572722,
572730,749
572733,525
572735,2861
572739,95
572746,406
572751,224
572752,254
572754,744
572765,351
572769,3986
572774,1987
572783,3184
572804,105
572806,2032
572816,149
572832,5256
572845,5109
572854,
572860,7015
572870,2828
572871,628
572874,1860
572880,2919
572891,2578
572898,639
572909,77
572918,240
572919,798
572924,1556
572937,38
572944,700
572949,343
572976,463
573007,705
573043,932
573054,821
573063,690
573093,3885
573108,989
573126,972
573130,1334
573131,663
573134,448
573150,477
573152,3172
573153,1894
573159,849
573166,
573173,4059
573197,193
573199,602
573200,1503
573208,152
573214,1268
573217,290
573223,22
573224,1790
573225,243
573235,752
573245,902
573252,27
573275,16
573280,643
573291,3168
573292,
573294,520
573297,1035
573317,669
573320,141
573323,213
573328,334
573331,777
573336,2018
573377,3416
573411,547
573433,2280
573434,3553
573440,3000
573441,276
573453,1186
573460,458
573462,1155
573464,
573467,5058
573473,654
573481,111
573487,32
573488,91
573496,154
573503,535
573519,382
573534,1140
573547,4
573549,5389
573550,1102
573554,255
573558,4320
573578,814
573583,2388
573593,
573600,106
573602,2215
573639,5051
573646,970
573654,1118
573662,
573665,10
573666,550
573674,300
573678,1422
573689,1581
573694,39
573696,998
573697,2448
573701,137
573704,2480
573712,766
573713,2898
573742,971
573766,1939
573777,391
573780,326
573790,764
573806,1130
573821,558
573824,210
573831,446
573834,154
573845,566
573851,458
573853,231
573858,1892
573860,755
573864,3422
573873,32
573893,662
573900,3565
573901,463
573920,1505
573924,2410
573934,1201
573944,242
573951,4010
573969,346
573986,169
574002,762
574028,4350
574029,35
574031,3136
574035,780
574038,3019
574051,267
574056,2838
574063,497
574065,145
574068,218
574070,4893
574078,2824
574088,
574098,1633
574099,439
574101,158
574125,648
574181,31
574190,370
574194,883
574207,2822
574212,5235
574221,1231
574238,482
574244,590
574245,1181
574250,1524
574253,968
574259,1581
574282,607
574283,3015
574310,3621
574315,11622
574319,13
574320,1914
574325,1761
574330,535
574347,195
574348,1929
574351,325
574382,205
574418,5983
574431,4864
574446,4789
574470,761
574498,2820
574504,37
574505,850
574507,1193
574508,2927
574512,1073
574523,920
574527,6506
574529,985
574534,5124
574549,324
574551,1735
574564,145
574565,
574569,279
574570,3030
574580,488
574586,5659
574590,3932
574605,220
574606,208
574608,2530
574612,371
574623,
574627,101
574637,3891
574638,413
574642,430
574648,579
574663,427
574664,505
574670,1
574671,2859
574681,1526
574683,266
574695,1075
574705,3295
574708,194
574720,1489
574722,4084
574730,6
574732,3733
574735,3487
574743,812
574766,
574783,17
574815,884
574817,752
574819,1267
574820,132
574830,
574841,820
574842,728
574843,749
574845,5115
574849,1107
574856,176
574857,858
574860,
574865,1463
574866,564
574871,130
574873,3230
574874,
574888,1
574891,45
574895,1056
574909,5651
574919,2281
574928,6929
574935,485
574938,1812
574944,57
574948,402
574955,315
574957,48
574960,1046
574973,1166
574983,1088
574988,1721
575000,73
575003,587
575009,
575018,262
575019,26
575039,7534
575047,3396
575061,557
575066,3678
575069,3280
575080,15
575089,148
575100,159
575112,3501
575124,1057
575136,550
575162,621
575166,4406
575186,3008
575192,729
575199,748
575200,201
575208,3
575213,153
575214,418
575217,1000
575241,2253
575251,83
575258,2175
575265,1555
575281,86
575282,2805
575287,90
575290,853
575302,7769
575318,88
575324,133
575336,3505
575337,279
575343,
575355,690
575365,57
575372,4060
575376,1405
575380,2785
575385,566
575387,4916
575398,1444
575401,
575404,500
575411,1418
575419,1623
575423,83
575431,806
575454,76
575459,604
575473,963
575476,664
575480,
575488,248
575493,1818
575512,2814
575520,2019
575533,85
575545,2225
575553,6455
575554,132
575559,686
575560,565
575566,124
575601,376
575602,510
575603,661
575623,5562
575630,956
575678,2094
575680,362
575681,2576
575685,258
575693,107
575703,2464
