,id_student,gender,region,highest_education,age_band,disability,final_result,score
5115,2340165,F,North Western Region,A Level or Equivalent,35-55,N,Distinction,90
5116,2343413,F,London Region,A Level or Equivalent,0-35,N,Pass,90
5117,2351235,F,South West Region,A Level or Equivalent,35-55,N,Withdrawn,75
5118,2372088,F,London Region,Lower Than A Level,35-55,N,Withdrawn,79
5119,2392789,F,North Western Region,A Level or Equivalent,35-55,Y,Pass,77
5120,2420725,F,East Midlands Region,Lower Than A Level,35-55,N,Fail,84
5121,2436707,M,South Region,A Level or Equivalent,0-35,N,Fail,80
5122,2437428,F,South West Region,A Level or Equivalent,0-35,N,Fail,76
5123,2440756,F,Wales,HE Qualification,35-55,N,Pass,85
5124,2444501,F,East Anglian Region,A Level or Equivalent,35-55,Y,Withdrawn,56
5125,2446599,F,East Anglian Region,A Level or Equivalent,0-35,Y,Pass,87
5126,2482994,F,South Region,Lower Than A Level,0-35,N,Withdrawn,72
5127,2482994,F,South Region,Lower Than A Level,0-35,N,Fail,72
5128,2494258,F,East Anglian Region,A Level or Equivalent,0-35,N,Withdrawn,52
5129,2494258,F,East Anglian Region,A Level or Equivalent,0-35,N,Pass,52
5130,2502127,F,Yorkshire Region,A Level or Equivalent,0-35,N,Distinction,92
5131,2513954,F,South East Region,Lower Than A Level,35-55,N,Distinction,82
5132,2514044,F,North Western Region,Lower Than A Level,35-55,N,Pass,84
5133,2523350,F,West Midlands Region,HE Qualification,35-55,N,Pass,90
5134,2523430,F,London Region,A Level or Equivalent,0-35,N,Withdrawn,85
5135,2523989,F,East Anglian Region,Lower Than A Level,0-35,N,Pass,77
5136,2524295,F,London Region,HE Qualification,35-55,N,Pass,65
5137,2526784,F,South West Region,Lower Than A Level,0-35,N,Pass,77
5138,2532643,F,South West Region,A Level or Equivalent,35-55,N,Fail,80
5139,2533391,M,South West Region,Lower Than A Level,35-55,N,Distinction,97
5140,2534954,F,Wales,Lower Than A Level,35-55,Y,Pass,84
5141,2538123,F,East Midlands Region,Lower Than A Level,0-35,N,Withdrawn,75
5142,2539641,M,London Region,Lower Than A Level,0-35,N,Pass,74
5143,2541388,F,East Midlands Region,Lower Than A Level,0-35,N,Pass,87
5144,2568059,F,East Midlands Region,A Level or Equivalent,0-35,N,Pass,87
5145,2570092,F,West Midlands Region,A Level or Equivalent,0-35,N,Distinction,89
5146,2571054,F,East Anglian Region,Lower Than A Level,35-55,N,Pass,84
5147,2574365,F,South West Region,Lower Than A Level,35-55,N,Distinction,91
5148,2578704,F,South East Region,A Level or Equivalent,35-55,N,Withdrawn,91
5149,2590564,F,London Region,HE Qualification,35-55,N,Distinction,88
5150,2591974,F,North Western Region,HE Qualification,35-55,N,Distinction,78
5151,2592923,M,Wales,Lower Than A Level,0-35,Y,Fail,84
5152,2597543,F,London Region,A Level or Equivalent,35-55,N,Pass,72
5153,2602679,F,Wales,A Level or Equivalent,35-55,N,Distinction,89
5154,2609574,M,West Midlands Region,Lower Than A Level,0-35,Y,Withdrawn,27
5155,2611847,F,West Midlands Region,A Level or Equivalent,0-35,N,Fail,68
5156,2634946,M,West Midlands Region,A Level or Equivalent,0-35,N,Withdrawn,79
5157,2636696,F,West Midlands Region,A Level or Equivalent,0-35,N,Pass,77
5158,2641657,M,North Region,A Level or Equivalent,35-55,N,Pass,81
5159,2641682,F,South West Region,Lower Than A Level,0-35,Y,Fail,50
5160,2643007,F,London Region,HE Qualification,35-55,N,Pass,89
5161,2652209,F,London Region,Lower Than A Level,35-55,N,Pass,80
5162,2653570,F,Wales,A Level or Equivalent,35-55,N,Fail,91
5163,2659042,F,East Midlands Region,Lower Than A Level,0-35,N,Distinction,83
5164,2677541,F,Wales,Lower Than A Level,0-35,N,Withdrawn,79
5165,2677541,F,Wales,Lower Than A Level,0-35,N,Distinction,79
5166,2681783,F,South East Region,Lower Than A Level,0-35,N,Pass,84
5167,2683697,F,London Region,Lower Than A Level,0-35,N,Fail,50
5168,2687378,F,South Region,A Level or Equivalent,0-35,N,Pass,88
5169,26315,F,East Anglian Region,Lower Than A Level,35-55,N,Pass,52
5170,26734,M,South West Region,A Level or Equivalent,0-35,Y,Fail,75
5171,32327,F,South West Region,Lower Than A Level,0-35,N,Withdrawn,31
5172,32930,F,South Region,A Level or Equivalent,35-55,N,Pass,45
5173,34662,F,South West Region,A Level or Equivalent,35-55,N,Withdrawn,35
5174,38711,M,West Midlands Region,Lower Than A Level,35-55,Y,Withdrawn,39
5175,39208,F,Wales,A Level or Equivalent,35-55,N,Pass,78
5176,39208,F,Wales,A Level or Equivalent,35-55,N,Withdrawn,78
5177,41547,F,Yorkshire Region,A Level or Equivalent,0-35,N,Pass,62
5178,47891,F,Wales,Lower Than A Level,0-35,N,Fail,66
5179,57285,F,London Region,A Level or Equivalent,0-35,N,Pass,55
5180,58653,F,North Western Region,Lower Than A Level,35-55,N,Pass,56
5181,59272,F,South East Region,Lower Than A Level,0-35,N,Pass,67
5182,61352,F,Yorkshire Region,A Level or Equivalent,0-35,N,Withdrawn,100
5183,63467,F,North Western Region,A Level or Equivalent,35-55,N,Pass,63
5184,70569,F,Wales,Lower Than A Level,0-35,N,Pass,56
5185,71504,F,East Anglian Region,A Level or Equivalent,35-55,N,Pass,84
5186,73584,F,South West Region,Lower Than A Level,0-35,N,Withdrawn,28
5187,73874,F,Wales,Lower Than A Level,35-55,N,Withdrawn,85
5188,84541,F,North Region,A Level or Equivalent,0-35,N,Fail,34
5189,89850,F,South Region,HE Qualification,0-35,N,Distinction,67
5190,98452,M,South West Region,A Level or Equivalent,0-35,Y,Withdrawn,100
5191,98842,F,South Region,Lower Than A Level,0-35,N,Pass,60
5192,99088,F,Yorkshire Region,Lower Than A Level,0-35,N,Withdrawn,30
5193,102067,F,North Western Region,A Level or Equivalent,0-35,N,Withdrawn,100
5194,103496,F,Ireland,Lower Than A Level,35-55,N,Pass,64
5195,106095,F,North Western Region,A Level or Equivalent,0-35,N,Pass,60
5196,106793,M,East Anglian Region,A Level or Equivalent,35-55,N,Fail,58
5197,108859,M,South West Region,A Level or Equivalent,0-35,Y,Pass,56
5198,109441,F,South East Region,A Level or Equivalent,0-35,N,Pass,70
5199,110911,F,Scotland,Lower Than A Level,0-35,N,Pass,77
5200,114402,F,South East Region,Lower Than A Level,0-35,Y,Distinction,88
5201,116606,M,East Midlands Region,A Level or Equivalent,35-55,N,Pass,58
5202,117544,F,South West Region,Lower Than A Level,35-55,N,Pass,71
5203,117545,F,Wales,Lower Than A Level,0-35,N,Fail,91
5204,118213,F,London Region,HE Qualification,35-55,N,Fail,31
5205,119444,F,East Midlands Region,Lower Than A Level,0-35,N,Withdrawn,63
5206,119444,F,East Midlands Region,Lower Than A Level,0-35,N,Pass,63
5207,123087,F,West Midlands Region,A Level or Equivalent,0-35,N,Pass,74
5208,125535,F,Scotland,A Level or Equivalent,35-55,N,Pass,39
5209,126769,F,West Midlands Region,Lower Than A Level,0-35,N,Pass,60
5210,126800,F,East Midlands Region,A Level or Equivalent,35-55,N,Pass,68
5211,132924,F,South West Region,Lower Than A Level,35-55,N,Fail,40
5212,138407,F,South West Region,A Level or Equivalent,35-55,N,Withdrawn,50
5213,145280,F,East Midlands Region,Lower Than A Level,35-55,N,Pass,63
5214,150398,F,East Midlands Region,A Level or Equivalent,0-35,Y,Distinction,70
5215,152973,F,Scotland,Lower Than A Level,35-55,N,Pass,59
5216,155484,F,South West Region,Lower Than A Level,35-55,N,Distinction,77
5217,156358,F,Ireland,Lower Than A Level,0-35,N,Withdrawn,72
5218,157752,F,Wales,A Level or Equivalent,0-35,N,Fail,50
5219,160026,F,West Midlands Region,A Level or Equivalent,0-35,N,Pass,72
5220,165099,F,East Midlands Region,Lower Than A Level,0-35,N,Fail,45
5221,169008,M,Ireland,Lower Than A Level,35-55,N,Pass,62
5222,169400,F,Wales,HE Qualification,0-35,N,Distinction,90
5223,173163,F,South West Region,A Level or Equivalent,35-55,N,Fail,38
5224,177554,F,South Region,A Level or Equivalent,0-35,N,Fail,82
5225,179073,F,East Anglian Region,Lower Than A Level,0-35,N,Withdrawn,76
5226,179297,F,East Midlands Region,Lower Than A Level,35-55,N,Fail,100
5227,184972,F,Scotland,Lower Than A Level,0-35,N,Pass,80
5228,188766,F,Ireland,A Level or Equivalent,35-55,N,Pass,56
5229,191459,F,Scotland,A Level or Equivalent,0-35,Y,Fail,56
5230,191746,F,Wales,Lower Than A Level,0-35,N,Fail,64
5231,191973,F,Wales,HE Qualification,35-55,N,Pass,48
5232,192944,F,East Midlands Region,Lower Than A Level,35-55,N,Pass,61
5233,193310,F,South West Region,HE Qualification,0-35,N,Pass,73
5234,195221,F,Wales,A Level or Equivalent,0-35,N,Fail,50
5235,195345,F,East Anglian Region,Lower Than A Level,0-35,N,Pass,64
5236,195940,F,Wales,Lower Than A Level,0-35,N,Pass,55
5237,197527,F,Wales,Lower Than A Level,0-35,N,Fail,78
5238,226839,F,South Region,A Level or Equivalent,0-35,N,Pass,80
5239,228909,M,North Region,Lower Than A Level,35-55,Y,Withdrawn,42
5240,229326,F,West Midlands Region,Lower Than A Level,35-55,N,Withdrawn,83
5241,230383,F,Yorkshire Region,A Level or Equivalent,0-35,N,Pass,58
5242,235371,M,East Anglian Region,A Level or Equivalent,0-35,N,Pass,57
5243,238144,F,Wales,A Level or Equivalent,35-55,N,Fail,78
5244,245784,F,East Anglian Region,HE Qualification,35-55,N,Fail,70
5245,247457,F,South East Region,A Level or Equivalent,0-35,N,Distinction,86
5246,247967,F,West Midlands Region,Lower Than A Level,0-35,N,Withdrawn,76
5247,249154,F,Yorkshire Region,A Level or Equivalent,0-35,N,Fail,1
5248,252863,M,East Midlands Region,Lower Than A Level,35-55,N,Pass,75
5249,254612,M,Scotland,A Level or Equivalent,0-35,N,Fail,1
5250,258268,F,East Midlands Region,HE Qualification,0-35,N,Pass,68
5251,258840,F,London Region,A Level or Equivalent,0-35,N,Pass,56
5252,260137,M,West Midlands Region,HE Qualification,0-35,N,Pass,80
5253,260216,F,North Western Region,Lower Than A Level,0-35,N,Fail,71
5254,263448,F,South West Region,HE Qualification,0-35,N,Pass,79
5255,264694,F,Wales,Lower Than A Level,0-35,N,Fail,71
5256,265466,F,Ireland,A Level or Equivalent,35-55,N,Pass,77
5257,269510,F,East Midlands Region,A Level or Equivalent,0-35,Y,Fail,75
5258,275180,F,East Midlands Region,Lower Than A Level,35-55,N,Pass,47
5259,275296,F,East Midlands Region,A Level or Equivalent,0-35,N,Fail,86
5260,277967,M,London Region,Lower Than A Level,0-35,N,Pass,79
5261,280054,F,Wales,Lower Than A Level,0-35,N,Fail,72
5262,280152,F,South East Region,A Level or Equivalent,0-35,N,Distinction,69
5263,284246,F,Ireland,A Level or Equivalent,35-55,N,Fail,60
5264,284762,F,East Midlands Region,A Level or Equivalent,0-35,N,Pass,90
5265,285470,F,East Anglian Region,A Level or Equivalent,0-35,N,Pass,87
5266,286338,F,South Region,Lower Than A Level,35-55,N,Pass,58
5267,286947,F,East Midlands Region,A Level or Equivalent,0-35,N,Pass,56
5268,288086,F,North Western Region,A Level or Equivalent,0-35,N,Pass,62
5269,288655,F,North Region,A Level or Equivalent,0-35,N,Withdrawn,100
5270,290184,F,East Anglian Region,HE Qualification,0-35,N,Pass,81
5271,293387,F,Wales,Lower Than A Level,35-55,N,Pass,92
5272,293989,F,Yorkshire Region,A Level or Equivalent,0-35,Y,Withdrawn,23
5273,294134,F,East Anglian Region,A Level or Equivalent,0-35,N,Pass,56
5274,297685,F,South West Region,A Level or Equivalent,35-55,N,Pass,76
5275,297806,F,East Midlands Region,Lower Than A Level,35-55,N,Fail,1
5276,298187,F,Scotland,Lower Than A Level,0-35,N,Pass,72
5277,298303,F,Ireland,A Level or Equivalent,0-35,N,Distinction,86
5278,298961,F,South Region,Lower Than A Level,35-55,N,Pass,57
5279,300819,M,South Region,HE Qualification,0-35,N,Distinction,74
5280,303165,F,Yorkshire Region,Lower Than A Level,35-55,N,Pass,64
5281,303165,F,Yorkshire Region,Lower Than A Level,35-55,N,Pass,64
5282,305909,F,South Region,A Level or Equivalent,35-55,N,Pass,77
5283,306478,F,Ireland,Lower Than A Level,0-35,N,Pass,78
5284,306880,F,Wales,Lower Than A Level,0-35,N,Withdrawn,100
5285,308775,F,North Region,A Level or Equivalent,35-55,N,Distinction,61
5286,308850,M,Wales,Lower Than A Level,35-55,N,Fail,1
5287,314252,M,West Midlands Region,A Level or Equivalent,35-55,N,Pass,64
5288,314675,F,North Western Region,A Level or Equivalent,0-35,N,Pass,55
5289,314801,F,North Western Region,Lower Than A Level,0-35,N,Pass,77
5290,321450,F,Wales,Lower Than A Level,0-35,N,Pass,67
5291,322184,F,South West Region,Lower Than A Level,0-35,N,Withdrawn,44
5292,322574,F,South West Region,A Level or Equivalent,0-35,Y,Fail,1
5293,327224,F,Ireland,A Level or Equivalent,35-55,N,Fail,75
5294,327940,F,East Anglian Region,A Level or Equivalent,35-55,N,Pass,63
5295,330917,F,East Midlands Region,A Level or Equivalent,35-55,N,Pass,46
5296,335035,F,East Anglian Region,Lower Than A Level,35-55,N,Fail,60
5297,338554,F,Scotland,HE Qualification,0-35,N,Pass,56
5298,340216,F,South Region,A Level or Equivalent,0-35,N,Pass,82
5299,340592,F,Wales,A Level or Equivalent,0-35,N,Fail,100
5300,340899,M,Wales,Lower Than A Level,0-35,N,Withdrawn,68
5301,341611,F,North Western Region,Lower Than A Level,0-35,N,Fail,62
5302,342192,F,East Anglian Region,A Level or Equivalent,0-35,Y,Pass,64
5303,343138,F,London Region,A Level or Equivalent,35-55,N,Fail,68
5304,349924,F,North Region,Lower Than A Level,0-35,N,Withdrawn,1
5305,350312,F,Wales,A Level or Equivalent,0-35,N,Fail,85
5306,350797,F,London Region,Lower Than A Level,35-55,N,Pass,80
5307,351050,F,Ireland,Lower Than A Level,0-35,N,Pass,79
5308,357901,F,North Region,Lower Than A Level,0-35,N,Fail,38
5309,358001,F,Wales,A Level or Equivalent,0-35,N,Pass,69
5310,358204,F,Scotland,Lower Than A Level,0-35,N,Distinction,69
5311,361411,F,Scotland,HE Qualification,35-55,N,Pass,69
5312,363213,M,Scotland,A Level or Equivalent,0-35,N,Pass,78
5313,364527,F,Ireland,A Level or Equivalent,0-35,N,Pass,83
5314,365097,F,North Region,A Level or Equivalent,0-35,N,Distinction,66
5315,366479,F,East Anglian Region,A Level or Equivalent,35-55,N,Pass,72
5316,368521,F,North Western Region,A Level or Equivalent,0-35,N,Pass,60
5317,369234,F,Wales,Lower Than A Level,0-35,Y,Fail,29
5318,372602,F,South Region,A Level or Equivalent,0-35,N,Distinction,64
5319,373846,F,South Region,A Level or Equivalent,35-55,N,Withdrawn,40
5320,379212,F,North Western Region,Lower Than A Level,35-55,N,Withdrawn,80
5321,379720,F,East Midlands Region,Lower Than A Level,0-35,Y,Pass,53
5322,380515,F,London Region,Lower Than A Level,35-55,N,Withdrawn,100
5323,381882,F,East Anglian Region,A Level or Equivalent,0-35,N,Fail,49
5324,384266,F,West Midlands Region,A Level or Equivalent,0-35,N,Withdrawn,100
5325,385341,F,North Western Region,A Level or Equivalent,0-35,N,Fail,40
5326,385405,M,Ireland,A Level or Equivalent,35-55,N,Pass,75
5327,387406,F,Wales,Lower Than A Level,0-35,N,Fail,61
5328,387773,F,Scotland,A Level or Equivalent,0-35,N,Distinction,88
5329,388738,M,South Region,A Level or Equivalent,35-55,N,Withdrawn,78
5330,391937,F,South West Region,A Level or Equivalent,35-55,N,Pass,83
5331,391937,F,South West Region,A Level or Equivalent,35-55,N,Pass,83
5332,394314,F,Yorkshire Region,Lower Than A Level,0-35,N,Withdrawn,63
5333,395169,F,South East Region,Lower Than A Level,0-35,Y,Withdrawn,100
5334,395320,F,South Region,HE Qualification,35-55,N,Pass,58
5335,395822,F,South West Region,A Level or Equivalent,0-35,N,Pass,67
5336,396016,F,East Anglian Region,A Level or Equivalent,0-35,N,Fail,40
5337,396673,F,South Region,A Level or Equivalent,35-55,N,Withdrawn,49
5338,397414,F,West Midlands Region,A Level or Equivalent,0-35,Y,Pass,58
5339,398442,M,Scotland,A Level or Equivalent,0-35,N,Pass,73
5340,399737,M,East Anglian Region,A Level or Equivalent,35-55,N,Distinction,79
5341,400549,F,Wales,A Level or Equivalent,0-35,N,Pass,70
5342,401317,F,Scotland,A Level or Equivalent,0-35,N,Pass,42
5343,402180,F,Yorkshire Region,Lower Than A Level,0-35,N,Pass,80
5344,403213,F,South Region,A Level or Equivalent,0-35,N,Pass,65
5345,404121,F,Wales,Lower Than A Level,0-35,N,Pass,56
5346,404415,F,Yorkshire Region,Lower Than A Level,0-35,N,Pass,82
5347,406000,F,South East Region,Lower Than A Level,35-55,N,Pass,69
5348,409708,F,East Anglian Region,Lower Than A Level,0-35,N,Pass,64
5349,411105,F,South Region,A Level or Equivalent,0-35,N,Withdrawn,66
5350,411105,F,South Region,A Level or Equivalent,0-35,N,Pass,66
5351,411150,F,Yorkshire Region,Lower Than A Level,0-35,N,Withdrawn,48
5352,412081,F,Ireland,A Level or Equivalent,35-55,N,Pass,69
5353,412343,F,Scotland,Lower Than A Level,0-35,Y,Fail,55
5354,417971,F,Scotland,HE Qualification,35-55,Y,Withdrawn,92
5355,417986,F,South East Region,Lower Than A Level,0-35,N,Pass,54
5356,418077,F,Scotland,HE Qualification,0-35,N,Pass,78
5357,419924,F,Scotland,HE Qualification,35-55,Y,Withdrawn,45
5358,420631,F,Yorkshire Region,Lower Than A Level,35-55,N,Pass,61
5359,423398,F,Scotland,HE Qualification,0-35,N,Pass,59
5360,423613,F,West Midlands Region,HE Qualification,0-35,Y,Withdrawn,100
5361,424220,M,South East Region,A Level or Equivalent,0-35,N,Pass,63
5362,425314,F,London Region,Lower Than A Level,35-55,N,Withdrawn,100
5363,425772,F,Yorkshire Region,Lower Than A Level,0-35,N,Pass,47
5364,426624,F,West Midlands Region,Lower Than A Level,0-35,N,Distinction,88
5365,430530,F,South Region,Lower Than A Level,0-35,N,Withdrawn,85
5366,433064,F,Wales,A Level or Equivalent,0-35,N,Fail,61
5367,435287,F,Wales,Lower Than A Level,35-55,N,Fail,68
5368,437550,F,London Region,A Level or Equivalent,35-55,N,Pass,59
5369,439677,F,North Western Region,Lower Than A Level,0-35,N,Pass,80
5370,439677,F,North Western Region,Lower Than A Level,0-35,N,Distinction,80
5371,439806,F,Scotland,A Level or Equivalent,0-35,N,Distinction,93
5372,442745,F,South Region,A Level or Equivalent,35-55,N,Withdrawn,72
5373,444361,F,Scotland,A Level or Equivalent,0-35,N,Distinction,87
5374,444545,F,Scotland,Lower Than A Level,35-55,N,Pass,73
5375,444768,F,London Region,A Level or Equivalent,0-35,N,Pass,74
5376,445647,F,South West Region,A Level or Equivalent,0-35,N,Withdrawn,100
5377,445774,M,South East Region,HE Qualification,0-35,N,Distinction,83
5378,446619,M,Ireland,A Level or Equivalent,0-35,N,Withdrawn,100
5379,447124,F,Scotland,A Level or Equivalent,35-55,N,Pass,60
5380,447324,F,Scotland,Lower Than A Level,35-55,N,Fail,33
5381,469579,M,London Region,Lower Than A Level,0-35,N,Pass,60
5382,470464,F,West Midlands Region,A Level or Equivalent,0-35,Y,Pass,63
5383,473271,F,South East Region,A Level or Equivalent,0-35,N,Pass,72
5384,473271,F,South East Region,A Level or Equivalent,0-35,N,Pass,72
5385,474387,F,East Midlands Region,Lower Than A Level,35-55,N,Pass,91
5386,474408,F,London Region,Lower Than A Level,35-55,Y,Pass,79
5387,475363,F,Wales,A Level or Equivalent,0-35,N,Pass,50
5388,476769,F,South East Region,A Level or Equivalent,0-35,N,Pass,73
5389,478412,F,North Western Region,A Level or Equivalent,35-55,N,Distinction,67
5390,481593,F,Wales,HE Qualification,35-55,N,Distinction,81
5391,481790,F,Ireland,A Level or Equivalent,0-35,N,Pass,74
5392,483315,F,North Western Region,Lower Than A Level,0-35,N,Pass,58
5393,483508,F,Ireland,Lower Than A Level,35-55,N,Distinction,84
5394,483674,F,Wales,No Formal quals,0-35,N,Fail,1
5395,484252,F,Yorkshire Region,A Level or Equivalent,0-35,N,Pass,43
5396,484490,F,South Region,A Level or Equivalent,35-55,N,Pass,58
5397,484550,F,Wales,Lower Than A Level,0-35,N,Fail,100
5398,485853,F,Scotland,HE Qualification,0-35,Y,Withdrawn,100
5399,486516,F,East Midlands Region,A Level or Equivalent,0-35,N,Fail,60
5400,490299,F,South Region,Lower Than A Level,0-35,N,Withdrawn,1
5401,491387,M,South Region,A Level or Equivalent,0-35,N,Distinction,66
5402,492579,F,West Midlands Region,A Level or Equivalent,0-35,N,Withdrawn,100
5403,492592,F,South West Region,Lower Than A Level,0-35,N,Distinction,76
